Date,Description,Amount,Transaction Type,Category,Account Name
01/30/2032,Chipotle,14.29,debit,Fast Food,Silver Card
02/02/2032,Peet's Coffee,74.63,debit,Coffee Shops,Checking
02/04/2032,Shell,47.7,debit,Gas & Fuel,Checking
02/04/2032,Chevron,21.64,debit,Gas & Fuel,Checking
02/04/2032,Shell,28.61,debit,Gas & Fuel,Savings
02/05/2032,Whole Foods,92.94,debit,Groceries,Checking
02/07/2032,Thai Restaurant,6.32,debit,Restaurants,Savings
02/09/2032,State Farm,135.2,debit,Auto Insurance,Silver Card
02/09/2032,Spotify,78.63,debit,Music,Platinum Card
02/11/2032,Amazon,43.39,debit,Shopping,Checking
02/14/2032,Walmart,157.62,debit,Shopping,Savings
02/15/2032,Peet's Coffee,129.26,debit,Coffee Shops,Platinum Card
02/15/2032,Sushi Bar,66.44,debit,Restaurants,Platinum Card
02/17/2032,Direct Deposit,2524.54,credit,Paycheck,Silver Card
02/17/2032,Amazon,15.44,debit,Shopping,Silver Card
02/17/2032,Netflix,104.34,debit,Entertainment,Savings
02/17/2032,Italian Bistro,43.78,debit,Restaurants,Checking
02/20/2032,Home Depot,60.42,debit,Home Improvement,Silver Card
02/23/2032,Walmart,199.74,debit,Shopping,Savings
02/24/2032,Sushi Bar,15.2,debit,Restaurants,Checking
02/24/2032,Trader Joe's,13.47,debit,Groceries,Checking
02/24/2032,Italian Bistro,20.28,debit,Restaurants,Silver Card
02/26/2032,Thai Restaurant,43.44,debit,Restaurants,Savings
02/26/2032,Netflix,58.21,debit,Entertainment,Savings
02/28/2032,Sushi Bar,73.73,debit,Restaurants,Checking
03/01/2032,Barbershop,88.91,debit,Haircut,Checking
03/02/2032,Starbucks,169.21,debit,Coffee Shops,Savings
03/04/2032,Electric Company,101.57,debit,Utilities,Savings
03/04/2032,Electric Company,104.23,debit,Utilities,Platinum Card
03/04/2032,Peet's Coffee,152.1,debit,Coffee Shops,Savings
03/04/2032,Italian Bistro,45.02,debit,Restaurants,Checking
03/05/2032,McDonald's,25.75,debit,Fast Food,Checking
03/08/2032,AMC Theaters,78.39,debit,Entertainment,Checking
03/11/2032,AT&T Internet,33.72,debit,Internet,Savings
03/12/2032,Walmart,55.24,debit,Shopping,Platinum Card
03/14/2032,Verizon,174.18,debit,Mobile Phone,Platinum Card
03/14/2032,Trader Joe's,14.52,debit,Groceries,Silver Card
03/15/2032,Chipotle,43.2,debit,Fast Food,Silver Card
03/16/2032,Whole Foods,23.56,debit,Groceries,Checking
03/18/2032,Walmart,159.35,debit,Shopping,Checking
03/21/2032,Target,154.31,debit,Shopping,Platinum Card
03/23/2032,Target,196.65,debit,Shopping,Checking
03/26/2032,Comcast,22.88,debit,Internet,Checking
03/29/2032,BP,20.18,debit,Gas & Fuel,Platinum Card
04/01/2032,BP,53.4,debit,Gas & Fuel,Savings
04/04/2032,Direct Deposit,2452.27,credit,Paycheck,Platinum Card
04/06/2032,Whole Foods,149.19,debit,Groceries,Silver Card
04/09/2032,McDonald's,61.33,debit,Fast Food,Savings
04/10/2032,Walmart,137.68,debit,Shopping,Savings
04/10/2032,AT&T Internet,121.35,debit,Internet,Platinum Card
04/13/2032,AT&T Internet,191.22,debit,Internet,Savings
04/13/2032,AMC Theaters,178.03,debit,Entertainment,Savings
04/16/2032,Verizon,125.45,debit,Mobile Phone,Silver Card
04/17/2032,Chevron,39.25,debit,Gas & Fuel,Platinum Card
04/20/2032,Trader Joe's,69.48,debit,Groceries,Savings
04/21/2032,T-Mobile,99.25,debit,Mobile Phone,Platinum Card
04/23/2032,Starbucks,37.37,debit,Coffee Shops,Savings
04/25/2032,Spotify,184.96,debit,Music,Platinum Card
04/25/2032,Amazon Video,148.24,debit,Movies & DVDs,Platinum Card
04/27/2032,Home Depot,79.06,debit,Home Improvement,Silver Card
04/29/2032,AMC Theaters,103.3,debit,Entertainment,Checking
05/01/2032,BP,44.96,debit,Gas & Fuel,Platinum Card
05/04/2032,Walmart,78.91,debit,Shopping,Checking
05/07/2032,Water Company,163.2,debit,Utilities,Checking
05/10/2032,BP,61.78,debit,Gas & Fuel,Platinum Card
05/13/2032,Water Company,146.96,debit,Utilities,Silver Card
05/15/2032,Sushi Bar,7.3,debit,Restaurants,Checking
05/16/2032,State Farm,67.62,debit,Auto Insurance,Silver Card
05/18/2032,Sushi Bar,44.66,debit,Restaurants,Silver Card
05/19/2032,Safeway,78.36,debit,Groceries,Savings
05/19/2032,AT&T Internet,56.51,debit,Internet,Savings
05/20/2032,Walmart,32.83,debit,Shopping,Savings
05/23/2032,Chipotle,5.38,debit,Fast Food,Checking
05/24/2032,Peet's Coffee,49.58,debit,Coffee Shops,Silver Card
05/27/2032,Safeway,47.24,debit,Groceries,Checking
05/28/2032,Electric Company,44.71,debit,Utilities,Silver Card
05/31/2032,Target,169.19,debit,Shopping,Savings
06/03/2032,Target,142.81,debit,Shopping,Silver Card
06/04/2032,Safeway,101.02,debit,Groceries,Platinum Card
06/04/2032,T-Mobile,161.27,debit,Mobile Phone,Silver Card
06/06/2032,Barbershop,129.07,debit,Haircut,Checking
06/09/2032,State Farm,37.26,debit,Auto Insurance,Savings
06/10/2032,BP,93.27,debit,Gas & Fuel,Platinum Card
06/13/2032,Whole Foods,65.94,debit,Groceries,Silver Card
06/15/2032,Peet's Coffee,20.25,debit,Coffee Shops,Savings
06/17/2032,Peet's Coffee,94.84,debit,Coffee Shops,Checking
06/19/2032,Electric Company,147.29,debit,Utilities,Savings
06/22/2032,Peet's Coffee,165.16,debit,Coffee Shops,Silver Card
06/25/2032,Local Bar,152.96,debit,Alcohol & Bars,Silver Card
06/28/2032,Whole Foods,31.32,debit,Groceries,Savings
06/29/2032,Walmart,134.74,debit,Shopping,Checking
07/02/2032,Barbershop,38.23,debit,Haircut,Checking
07/02/2032,Comcast,65.03,debit,Internet,Savings
07/05/2032,McDonald's,31.11,debit,Fast Food,Savings
07/05/2032,AT&T Internet,53.06,debit,Internet,Savings
07/08/2032,Subway,6.15,debit,Fast Food,Checking
07/08/2032,Netflix,70.77,debit,Entertainment,Checking
07/10/2032,Chevron,47.36,debit,Gas & Fuel,Checking
07/11/2032,Thai Restaurant,57.09,debit,Restaurants,Savings
07/13/2032,Water Company,56.81,debit,Utilities,Platinum Card
07/16/2032,Amazon,197.57,debit,Shopping,Savings
07/18/2032,Safeway,51.47,debit,Groceries,Platinum Card
07/18/2032,Italian Bistro,44.69,debit,Restaurants,Checking
07/18/2032,Trader Joe's,115.25,debit,Groceries,Savings
07/21/2032,Sushi Bar,37.9,debit,Restaurants,Silver Card
07/22/2032,Sushi Bar,14.5,debit,Restaurants,Checking
07/22/2032,Italian Bistro,72.57,debit,Restaurants,Platinum Card
07/25/2032,Chipotle,30.53,debit,Fast Food,Silver Card
07/26/2032,Verizon,15.5,debit,Mobile Phone,Savings
07/26/2032,Home Depot,112.39,debit,Home Improvement,Silver Card
07/29/2032,Water Company,97.18,debit,Utilities,Silver Card
07/30/2032,Electric Company,76.37,debit,Utilities,Silver Card
08/01/2032,Trader Joe's,33.82,debit,Groceries,Checking
08/04/2032,Starbucks,109.19,debit,Coffee Shops,Platinum Card
08/05/2032,BP,30.46,debit,Gas & Fuel,Savings
08/06/2032,AMC Theaters,96.16,debit,Entertainment,Checking
08/09/2032,Walmart,111.41,debit,Shopping,Platinum Card
08/12/2032,Electric Company,12.62,debit,Utilities,Platinum Card
08/15/2032,Comcast,5.63,debit,Internet,Savings
08/15/2032,Safeway,92.3,debit,Groceries,Platinum Card
08/18/2032,Direct Deposit,2311.12,credit,Paycheck,Silver Card
08/19/2032,Shell,82.9,debit,Gas & Fuel,Platinum Card
08/22/2032,T-Mobile,17.42,debit,Mobile Phone,Silver Card
08/23/2032,Starbucks,42.41,debit,Coffee Shops,Platinum Card
08/23/2032,Italian Bistro,67.24,debit,Restaurants,Silver Card
08/24/2032,Barbershop,113.32,debit,Haircut,Silver Card
08/26/2032,State Farm,86.13,debit,Auto Insurance,Checking
08/26/2032,Verizon,92.6,debit,Mobile Phone,Silver Card
08/28/2032,Shell,45.84,debit,Gas & Fuel,Silver Card
08/29/2032,Shell,25.77,debit,Gas & Fuel,Silver Card
09/01/2032,BP,93.72,debit,Gas & Fuel,Platinum Card
09/02/2032,Amazon,151.15,debit,Shopping,Savings
09/02/2032,Thai Restaurant,14.6,debit,Restaurants,Silver Card
09/04/2032,BP,43.46,debit,Gas & Fuel,Checking
09/05/2032,Subway,20.97,debit,Fast Food,Checking
09/07/2032,Netflix,84.32,debit,Entertainment,Platinum Card
09/08/2032,Whole Foods,111.6,debit,Groceries,Checking
09/10/2032,Payroll,2730.33,credit,Paycheck,Checking
09/11/2032,Amazon,118.98,debit,Shopping,Savings
09/14/2032,Verizon,59.42,debit,Mobile Phone,Checking
09/17/2032,T-Mobile,57.93,debit,Mobile Phone,Platinum Card
09/20/2032,Walmart,129.16,debit,Shopping,Platinum Card
09/21/2032,Spotify,51.28,debit,Music,Silver Card
09/22/2032,BP,52.77,debit,Gas & Fuel,Platinum Card
09/24/2032,Walmart,127.21,debit,Shopping,Silver Card
09/24/2032,Netflix,186.56,debit,Entertainment,Savings
09/27/2032,Netflix,36.59,debit,Entertainment,Silver Card
09/27/2032,Comcast,83.49,debit,Internet,Silver Card
09/29/2032,Sushi Bar,56.95,debit,Restaurants,Silver Card
10/02/2032,Trader Joe's,149.6,debit,Groceries,Platinum Card
10/04/2032,Trader Joe's,138.76,debit,Groceries,Checking
10/05/2032,Amazon,160.52,debit,Shopping,Platinum Card
10/06/2032,BP,32.05,debit,Gas & Fuel,Checking
10/06/2032,Thai Restaurant,62.61,debit,Restaurants,Silver Card
10/06/2032,Amazon Video,77.89,debit,Movies & DVDs,Silver Card
10/08/2032,Subway,32.8,debit,Fast Food,Savings
10/09/2032,Walmart,126.57,debit,Shopping,Platinum Card
10/12/2032,Verizon,166.38,debit,Mobile Phone,Checking
10/15/2032,Walmart,130.18,debit,Shopping,Silver Card
10/17/2032,Sushi Bar,69.76,debit,Restaurants,Checking
10/18/2032,Walmart,30.02,debit,Shopping,Savings
10/21/2032,Comcast,57.32,debit,Internet,Savings
10/24/2032,Whole Foods,84.27,debit,Groceries,Platinum Card
10/27/2032,Water Company,69.85,debit,Utilities,Savings
10/27/2032,Water Company,155.5,debit,Utilities,Checking
10/27/2032,AT&T Internet,41.26,debit,Internet,Platinum Card
10/28/2032,Safeway,109.05,debit,Groceries,Platinum Card
10/30/2032,Sushi Bar,33.34,debit,Restaurants,Platinum Card
10/30/2032,Chipotle,46.96,debit,Fast Food,Checking
10/30/2032,McDonald's,18.14,debit,Fast Food,Silver Card
11/01/2032,Walmart,19.26,debit,Shopping,Savings
11/01/2032,Chipotle,16.45,debit,Fast Food,Savings
11/04/2032,Trader Joe's,11.04,debit,Groceries,Platinum Card
11/04/2032,Home Depot,49.81,debit,Home Improvement,Savings
11/06/2032,Electric Company,175.78,debit,Utilities,Platinum Card
11/08/2032,Shell,48.33,debit,Gas & Fuel,Silver Card
11/10/2032,Whole Foods,37.5,debit,Groceries,Platinum Card
11/11/2032,Electric Company,136.8,debit,Utilities,Platinum Card
11/11/2032,Whole Foods,54.42,debit,Groceries,Savings
11/12/2032,Safeway,24.31,debit,Groceries,Checking
11/15/2032,Walmart,33.29,debit,Shopping,Savings
11/16/2032,Italian Bistro,12.56,debit,Restaurants,Silver Card
11/17/2032,Starbucks,92.29,debit,Coffee Shops,Checking
11/18/2032,Target,170.64,debit,Shopping,Savings
11/20/2032,T-Mobile,98.32,debit,Mobile Phone,Silver Card
11/22/2032,AMC Theaters,108.61,debit,Entertainment,Platinum Card
11/24/2032,Safeway,126.84,debit,Groceries,Savings
11/24/2032,Peet's Coffee,149.49,debit,Coffee Shops,Silver Card
11/27/2032,Payroll,2937.71,credit,Paycheck,Platinum Card
11/28/2032,Italian Bistro,27.83,debit,Restaurants,Savings
11/28/2032,Comcast,115.99,debit,Internet,Platinum Card
12/01/2032,Payroll,2788.51,credit,Paycheck,Checking
12/01/2032,Home Depot,190.12,debit,Home Improvement,Platinum Card
12/03/2032,McDonald's,65.85,debit,Fast Food,Silver Card
12/05/2032,AMC Theaters,153.01,debit,Entertainment,Checking
12/07/2032,Local Bar,80.13,debit,Alcohol & Bars,Silver Card
12/07/2032,Verizon,91.6,debit,Mobile Phone,Checking
12/10/2032,Thai Restaurant,28.51,debit,Restaurants,Savings
12/11/2032,Amazon,18.38,debit,Shopping,Savings
12/12/2032,Amazon Video,146.37,debit,Movies & DVDs,Platinum Card
12/14/2032,Payroll,2388.33,credit,Paycheck,Checking
12/15/2032,Italian Bistro,36.79,debit,Restaurants,Savings
12/16/2032,Home Depot,91.33,debit,Home Improvement,Silver Card
12/17/2032,AT&T Internet,18.3,debit,Internet,Checking
12/18/2032,Trader Joe's,150.0,debit,Groceries,Silver Card
12/20/2032,Water Company,165.24,debit,Utilities,Checking
12/22/2032,Whole Foods,65.36,debit,Groceries,Silver Card
12/22/2032,Netflix,150.58,debit,Entertainment,Checking
12/24/2032,Home Depot,22.84,debit,Home Improvement,Platinum Card
12/26/2032,Home Depot,135.04,debit,Home Improvement,Platinum Card
12/26/2032,Netflix,32.85,debit,Entertainment,Savings
12/27/2032,Netflix,141.88,debit,Entertainment,Silver Card
12/28/2032,Chevron,55.29,debit,Gas & Fuel,Silver Card
12/28/2032,Payroll,1872.83,credit,Paycheck,Platinum Card
12/28/2032,Walmart,105.06,debit,Shopping,Savings
12/31/2032,Target,168.59,debit,Shopping,Checking
12/31/2032,Trader Joe's,82.69,debit,Groceries,Silver Card
12/31/2032,BP,20.02,debit,Gas & Fuel,Platinum Card
01/01/2033,Thai Restaurant,76.38,debit,Restaurants,Checking
01/02/2033,Target,13.41,debit,Shopping,Savings
01/03/2033,Thai Restaurant,66.06,debit,Restaurants,Silver Card
01/03/2033,Whole Foods,87.93,debit,Groceries,Checking
01/06/2033,Amazon,33.61,debit,Shopping,Platinum Card
01/08/2033,AT&T Internet,74.93,debit,Internet,Silver Card
01/08/2033,Verizon,57.69,debit,Mobile Phone,Savings
01/10/2033,Peet's Coffee,155.61,debit,Coffee Shops,Silver Card
01/13/2033,Electric Company,78.45,debit,Utilities,Silver Card
01/14/2033,Shell,76.29,debit,Gas & Fuel,Silver Card
01/15/2033,Water Company,173.01,debit,Utilities,Savings
01/16/2033,Local Bar,113.92,debit,Alcohol & Bars,Platinum Card
01/19/2033,Whole Foods,88.35,debit,Groceries,Platinum Card
01/19/2033,Spotify,137.25,debit,Music,Silver Card
01/22/2033,Chipotle,55.61,debit,Fast Food,Silver Card
01/25/2033,Shell,28.87,debit,Gas & Fuel,Silver Card
01/27/2033,Whole Foods,28.06,debit,Groceries,Silver Card
01/27/2033,Comcast,165.39,debit,Internet,Silver Card
01/28/2033,AMC Theaters,52.83,debit,Entertainment,Silver Card
01/28/2033,Direct Deposit,2888.95,credit,Paycheck,Platinum Card
01/30/2033,Thai Restaurant,46.95,debit,Restaurants,Checking
01/30/2033,Safeway,53.84,debit,Groceries,Platinum Card
02/01/2033,Amazon Video,14.42,debit,Movies & DVDs,Savings
02/03/2033,BP,87.63,debit,Gas & Fuel,Platinum Card
02/05/2033,Target,172.55,debit,Shopping,Platinum Card
02/08/2033,AMC Theaters,62.04,debit,Entertainment,Savings
02/08/2033,Italian Bistro,42.26,debit,Restaurants,Checking
02/10/2033,Direct Deposit,2230.0,credit,Paycheck,Checking
02/13/2033,Shell,31.35,debit,Gas & Fuel,Platinum Card
02/13/2033,Italian Bistro,75.03,debit,Restaurants,Checking
02/14/2033,Whole Foods,31.67,debit,Groceries,Checking
02/14/2033,Netflix,87.02,debit,Entertainment,Platinum Card
02/15/2033,Shell,31.64,debit,Gas & Fuel,Savings
02/15/2033,Spotify,49.9,debit,Music,Savings
02/16/2033,AMC Theaters,127.91,debit,Entertainment,Platinum Card
02/17/2033,Sushi Bar,54.34,debit,Restaurants,Silver Card
02/17/2033,Chevron,83.29,debit,Gas & Fuel,Checking
02/19/2033,Thai Restaurant,78.35,debit,Restaurants,Checking
02/19/2033,Thai Restaurant,29.66,debit,Restaurants,Savings
02/19/2033,Walmart,173.56,debit,Shopping,Silver Card
02/19/2033,Peet's Coffee,24.01,debit,Coffee Shops,Checking
02/21/2033,Trader Joe's,105.45,debit,Groceries,Platinum Card
02/23/2033,Trader Joe's,74.2,debit,Groceries,Checking
02/26/2033,McDonald's,15.2,debit,Fast Food,Checking
03/01/2033,Walmart,169.04,debit,Shopping,Savings
03/04/2033,T-Mobile,166.97,debit,Mobile Phone,Platinum Card
03/05/2033,Thai Restaurant,41.15,debit,Restaurants,Savings
03/08/2033,Netflix,146.42,debit,Entertainment,Platinum Card
03/08/2033,Trader Joe's,22.66,debit,Groceries,Platinum Card
03/08/2033,Trader Joe's,33.73,debit,Groceries,Checking
03/09/2033,McDonald's,54.77,debit,Fast Food,Silver Card
03/09/2033,Electric Company,127.61,debit,Utilities,Savings
03/10/2033,Walmart,131.8,debit,Shopping,Silver Card
03/13/2033,Sushi Bar,79.86,debit,Restaurants,Silver Card
03/15/2033,Amazon,22.96,debit,Shopping,Platinum Card
03/17/2033,Verizon,151.81,debit,Mobile Phone,Checking
03/17/2033,AMC Theaters,86.46,debit,Entertainment,Platinum Card
03/18/2033,Chipotle,79.37,debit,Fast Food,Platinum Card
03/21/2033,AT&T Internet,129.14,debit,Internet,Savings
03/23/2033,Starbucks,183.01,debit,Coffee Shops,Checking
03/25/2033,Trader Joe's,62.28,debit,Groceries,Platinum Card
03/28/2033,Water Company,122.51,debit,Utilities,Silver Card
03/29/2033,Netflix,46.18,debit,Entertainment,Checking
03/31/2033,Local Bar,100.35,debit,Alcohol & Bars,Silver Card
04/02/2033,State Farm,8.76,debit,Auto Insurance,Platinum Card
04/05/2033,Peet's Coffee,182.54,debit,Coffee Shops,Checking
04/05/2033,Local Bar,83.65,debit,Alcohol & Bars,Savings
04/05/2033,Payroll,2836.05,credit,Paycheck,Checking
04/06/2033,Thai Restaurant,34.8,debit,Restaurants,Checking
04/06/2033,Whole Foods,32.21,debit,Groceries,Savings
04/06/2033,Comcast,169.66,debit,Internet,Platinum Card
04/07/2033,Amazon,26.36,debit,Shopping,Checking
04/09/2033,McDonald's,40.13,debit,Fast Food,Platinum Card
04/10/2033,Payroll,2487.37,credit,Paycheck,Checking
04/13/2033,Starbucks,11.41,debit,Coffee Shops,Savings
04/16/2033,Trader Joe's,32.7,debit,Groceries,Checking
04/17/2033,Sushi Bar,5.13,debit,Restaurants,Savings
04/20/2033,Peet's Coffee,152.71,debit,Coffee Shops,Silver Card
04/22/2033,Verizon,160.81,debit,Mobile Phone,Savings
04/23/2033,Home Depot,139.21,debit,Home Improvement,Silver Card
04/23/2033,Whole Foods,101.0,debit,Groceries,Platinum Card
04/23/2033,Thai Restaurant,21.05,debit,Restaurants,Platinum Card
04/24/2033,Whole Foods,112.42,debit,Groceries,Savings
04/27/2033,Peet's Coffee,47.11,debit,Coffee Shops,Checking
04/27/2033,Amazon,65.16,debit,Shopping,Savings
04/27/2033,Italian Bistro,74.12,debit,Restaurants,Savings
04/28/2033,Target,58.91,debit,Shopping,Checking
04/29/2033,Verizon,48.49,debit,Mobile Phone,Silver Card
05/01/2033,Target,154.86,debit,Shopping,Savings
05/01/2033,Barbershop,80.26,debit,Haircut,Silver Card
05/01/2033,Whole Foods,72.14,debit,Groceries,Platinum Card
05/04/2033,Spotify,164.48,debit,Music,Savings
05/05/2033,Netflix,62.04,debit,Entertainment,Platinum Card
05/05/2033,Netflix,86.67,debit,Entertainment,Savings
05/06/2033,AT&T Internet,61.74,debit,Internet,Checking
05/09/2033,Amazon,58.75,debit,Shopping,Checking
05/10/2033,Chevron,56.03,debit,Gas & Fuel,Silver Card
05/12/2033,Water Company,82.38,debit,Utilities,Checking
05/15/2033,Italian Bistro,32.97,debit,Restaurants,Platinum Card
05/18/2033,State Farm,56.02,debit,Auto Insurance,Checking
05/20/2033,Chevron,81.0,debit,Gas & Fuel,Platinum Card
05/20/2033,Verizon,136.1,debit,Mobile Phone,Platinum Card
05/22/2033,Chevron,64.24,debit,Gas & Fuel,Silver Card
05/23/2033,Netflix,116.84,debit,Entertainment,Savings
05/26/2033,Trader Joe's,144.6,debit,Groceries,Checking
05/29/2033,Shell,96.79,debit,Gas & Fuel,Silver Card
05/29/2033,Safeway,31.87,debit,Groceries,Platinum Card
05/29/2033,Verizon,63.94,debit,Mobile Phone,Checking
06/01/2033,Local Bar,185.15,debit,Alcohol & Bars,Platinum Card
06/02/2033,Safeway,108.53,debit,Groceries,Silver Card
06/05/2033,Amazon,199.67,debit,Shopping,Platinum Card
06/05/2033,Payroll,2432.34,credit,Paycheck,Platinum Card
06/06/2033,Thai Restaurant,58.56,debit,Restaurants,Silver Card
06/08/2033,Barbershop,165.3,debit,Haircut,Silver Card
06/09/2033,Starbucks,134.13,debit,Coffee Shops,Savings
06/09/2033,Local Bar,140.9,debit,Alcohol & Bars,Savings
06/12/2033,Italian Bistro,35.65,debit,Restaurants,Savings
06/14/2033,Subway,38.21,debit,Fast Food,Savings
06/15/2033,Electric Company,178.45,debit,Utilities,Checking
06/15/2033,Whole Foods,51.49,debit,Groceries,Silver Card
06/18/2033,Spotify,12.61,debit,Music,Platinum Card
06/19/2033,Comcast,86.93,debit,Internet,Savings
06/20/2033,Chevron,85.7,debit,Gas & Fuel,Savings
06/20/2033,Thai Restaurant,32.44,debit,Restaurants,Checking
06/22/2033,Whole Foods,93.68,debit,Groceries,Savings
06/22/2033,Whole Foods,72.31,debit,Groceries,Checking
06/23/2033,Electric Company,170.69,debit,Utilities,Platinum Card
06/23/2033,Netflix,180.23,debit,Entertainment,Savings
06/24/2033,Netflix,108.35,debit,Entertainment,Silver Card
06/24/2033,Netflix,148.31,debit,Entertainment,Checking
06/27/2033,Italian Bistro,79.42,debit,Restaurants,Silver Card
06/29/2033,Peet's Coffee,35.98,debit,Coffee Shops,Savings
06/29/2033,State Farm,62.13,debit,Auto Insurance,Platinum Card
07/01/2033,Home Depot,123.14,debit,Home Improvement,Checking
07/04/2033,Peet's Coffee,172.8,debit,Coffee Shops,Savings
07/06/2033,Spotify,7.26,debit,Music,Savings
07/08/2033,T-Mobile,129.41,debit,Mobile Phone,Platinum Card
07/09/2033,Electric Company,10.78,debit,Utilities,Savings
07/12/2033,Whole Foods,84.08,debit,Groceries,Silver Card
07/12/2033,Chevron,66.24,debit,Gas & Fuel,Savings
07/15/2033,Chipotle,30.63,debit,Fast Food,Silver Card
07/16/2033,Trader Joe's,18.22,debit,Groceries,Savings
07/18/2033,Chipotle,69.31,debit,Fast Food,Platinum Card
07/20/2033,Thai Restaurant,74.98,debit,Restaurants,Savings
07/22/2033,AT&T Internet,19.1,debit,Internet,Silver Card
07/24/2033,Thai Restaurant,57.35,debit,Restaurants,Silver Card
07/26/2033,Water Company,13.94,debit,Utilities,Platinum Card
07/28/2033,Barbershop,28.07,debit,Haircut,Platinum Card
07/29/2033,Spotify,12.45,debit,Music,Checking
07/31/2033,McDonald's,18.34,debit,Fast Food,Silver Card
